"Cod_Prod","Nom_Prod","Concent","Nom_Form_Farm","Nom_Form_Farm_Simplif","Presentac","Fracciones","Fec_Vcto_Reg_Sanitario","Num_RegSan","Nom_Titular","Situacion"
"38980","VALAXAM D 160/5/12.5","160  mg  +  5  mg  +  12.5  mg","Comprimido Recubierto","TABLETA","Caja Envase Blíster Comprimidos Recubiertos","35","27/05/2020","EE01173","FARMAVAL PERU S.A.","ACT"
"42570","VALAXAM D 160/5/25","5  mg  +  25  mg  +  160  mg","Comprimido Recubierto","TABLETA","Caja Envase Blíster Comprimidos","35","24/09/2021","EE04194","FARMAVAL PERU S.A.","ACT"
"42571","VALAXAM D 320/10/25","10  mg  +  25  mg  +  320  mg","Comprimido Recubierto","TABLETA","Caja Envase Blíster Comprimidos","35","24/09/2021","EE04196","FARMAVAL PERU S.A.","ACT"
"41085","VALCOTE ","250  mg","Tableta Recubierta de Liberación Prolongada","TABLETA","Caja Frasco Tabletas","30","21/02/2018","EE02604","FARMINDUSTRIA S.A.","ACT"
"41086","VALCOTE ","500  mg","Tableta Recubierta de Liberación Prolongada","TABLETA","Caja Frasco Tabletas","30","21/02/2018","EE02605","ABBOTT","ACT"
"51658","VALCOTE","500 mg","Tableta Recubierta de Liberación Prolongada","TABLETA","Caja Frasco Tabletas","30","21/02/2023","EE02605","FARMINDUSTRIA S.A.","ACT"
"41120","VALCOTE 125","125  mg","Cápsula","CAPSULA","Caja Envase Blister Cápsulas","30","16/10/2018","EE01848","FARMINDUSTRIA S.A.","ACT"
"41087","VALCOTE ER","250  mg","Tableta de Liberación Prolongada","TABLETA","Caja Envase Blister Tabletas","30","19/02/2018","EE01889","ABBOTT","ACT"
"45638","VALCOTE ER","250 mg","Tableta Recubierta de Liberación Prolongada","TABLETA","Caja Envase Blíster Tabletas de Liberación Prolongada","30","19/01/2023","EE05622","FARMINDUSTRIA S.A.","ACT"
"45639","VALCOTE ER","500 mg","Tableta Recubierta de Liberación Prolongada","TABLETA","Caja Envase Blíster Tabletas de Liberación Prolongada","30","06/02/2023","EE05698","FARMINDUSTRIA S.A.","ACT"
"42624","VALERATO DE ESTRADIOL","10  mg/mL","Solución Inyectable","INYECTABLE","Caja Ampolla x 1 mL","1","10/02/2020","EN00779","MEDIFARMA","ACT"
"47666","VALGANCICLOVIR","450 mg","Comprimido Recubierto","TABLETA","Caja Envase Blíster Comprimidos Recubiertos","60","07/09/2023","EE06346","SANOFI - AVENTIS DEL PERU S.A.","ACT"
"49350","VALGANCLOVIR","450 mg","Tableta Recubierta","TABLETA","Caja Envase Folio Tabletas Recubierta","20","23/08/2023","EE06285","OQ PHARMA","ACT"
"54026","VALGANCLOVIR","450 mg","Tableta Recubierta","TABLETA","Caja Envase Folio Tabletas Recubierta","20","23/08/2023","EE06285","OQCORP SOCIEDAD ANONIMA CERRADA - OQCORP S.A.C.","ACT"
"53684","VALGANSAN","450 mg","Tableta Recubierta","TABLETA","Caja Envase Blíster Tableta Recubierta","20","03/06/2026","EE09798","F & S PHARMA E.I.R.L.","ACT"
"49778","VALISONA","4 mg ","Tableta","TABLETA","Caja Envase Blister Tabletas","100","21/02/2021","EN02889","DROGUERIA INRETAIL PHARMA S.A.C.","ACT"
"49779","VALISONA","4 mg","Tableta","TABLETA","Caja Envase Blister Tabletas","100","16/06/2023","EN02188","DROGUERIA INRETAIL PHARMA S.A.C.","ACT"
"46458","VALISONA","0.5 mg/5 mL","Elixir","SOLUCION","Frasco x 100 mL","1","16/05/2020","EN01328","DROGUERIA INRETAIL PHARMA S.A.C.","ACT"
"37813","VALISONA","4  mg","Tableta","TABLETA","Caja Envase Blister Tabletas","100","21/02/2021","N22322","DROGUERIA INRETAIL PHARMA S.A.C.","ACT"
"46505","VALISONA NF","2 mg/5 mL","Solución Oral","SOLUCION","Frasco x 100 mL","1","17/07/2020","EN01843","DROGUERIA INRETAIL PHARMA S.A.C.","ACT"
"45077","VALIXA","450  mg","Comprimido Recubierto","TABLETA","Caja Frasco Comprimidos Recubiertos","60","23/06/2018","EE02047","ROCHE","ACT"
"37700","VALMETAF","100  mg/mL","Suspensión Oral","SUSPENSION","Caja Frasco Gotero x 20 mL","1","04/09/2019","EN01575","GABBLAN","ACT"
"34118","VALPAKINE","200  mg/mL","Solución Oral","SOLUCION","Frasco X 40 mL","1","09/09/2017","EE00450","SANOFI - AVENTIS DEL PERU S.A.","ACT"
"41431","VALPAKINE","500  mg","Comprimido Recubierto","TABLETA","Caja Envase Blíster Comprimidos","40","01/12/2020","EE02466","SANOFI - AVENTIS DEL PERU S.A.","ACT"
"52691","VALPAKINE","200 mg/ mL","Solución Oral","SOLUCION","Caja Frasco x 40 mL","1","14/12/2024","EE08301","SANOFI - AVENTIS DEL PERU S.A.","ACT"
"52728","VALPRAX","500 mg/ 5 mL ","Solución Inyectable","INYECTABLE","Caja Vial x 5 mL","10","25/07/2022","EN07582","LABORATORIOS AC FARMA S.A.","ACT"
"41920","VALPRAX","500  mg/5 mL","Solución Inyectable","INYECTABLE","Caja Vial x 5 mL","1","25/07/2012","N23690","LABORATORIOS AC FARMA S.A.","ACT"
"40025","VALPRAX","500 mg","Tableta Recubierta de Liberación Retardada","TABLETA","Caja Envase Folio Tableta de Liberación Retardada","30","09/11/2023","EN00544","LABORATORIOS AC FARMA S.A.","ACT"
"42773","VALPRAX","500  mg","Tableta Recubierta de Liberación Prolongada","TABLETA","Caja Envase Folio Tabletas","10","09/11/2023","EN00544","LABORATORIOS AC FARMA S.A.","ACT"
"42187","VALPRAX","500 mg","Tableta Recubierta de Liberación Retardada","TABLETA","Caja Envase Folio Tableta de Liberación Retardada","100","09/11/2023","EN00544","LABORATORIOS AC FARMA S.A.","ACT"
"43425","VALPRAX","200  mg/mL","Solución Oral","SOLUCION","Caja Frasco x 120 mL","1","25/01/2021","EN02710","LABORATORIOS AC FARMA S.A.","ACT"
"43448","VALPRAX","200  mg/mL","Solución Oral","SOLUCION","Caja Frasco x 40 mL","1","25/01/2021","EN02710","LABORATORIOS AC FARMA S.A.","ACT"
"43694","VALPRAX","250  mg/5 mL","Jarabe","SOLUCION","Caja Frasco x 120 mL","1","17/02/2022","EN05196","LABORATORIOS AC FARMA S.A.","ACT"
"34611","VALPRAX","200  mg/mL","Solución Oral","SOLUCION","Frasco X 105 mL","1","25/01/2021","N19864","LABORATORIOS AC FARMA S.A.","ACT"
"36920","VALPRAX","500  mg","Tableta Recubierta de Liberación Prolongada","TABLETA","Caja Envase Blister Tabletas","500","09/11/2023","EN00544","LABORATORIOS AC FARMA S.A.","ACT"
"11172","VALPRAX","200  mg/mL","Solución Oral","SOLUCION","Frasco X 40 mL","1","25/01/2021","N19864","LABORATORIOS AC FARMA S.A.","ACT"
"32743","VALPRAX","500  mg/5 mL","Solución Inyectable","INYECTABLE","Vial X 5 mL","10","25/07/2012","N23690","LABORATORIOS AC FARMA S.A.","ACT"
"48340","VALPROLIC SR","500 mg","Tableta de Liberación Prolongada","TABLETA","Caja Envase Folio Tableta de Liberación Prolongada","100","10/10/2024","EE07880","DROGUERIA LIPHARMA S.A.C","ACT"
"48263","VALPROMED","200 mg/mL","Solución Oral","SOLUCION","Frasco x 40 mL","1","08/06/2023","EN06175","MEDROCK CORPORATION SOCIEDAD ANONIMA CERRADA","ACT"
"38507","VALPROMED","250  mg/5 mL","Solución Oral","SOLUCION","Caja Frasco x 120 mL","1","17/12/2020","EN02720","MEDROCK CORPORATION SOCIEDAD ANONIMA CERRADA","ACT"
"43451","VALPROMED ","500  mg","Tableta Recubierta","TABLETA","Caja Envase Folio Tabletas","30","08/04/2018","EN04172","MEDROCK CORPORATION SOCIEDAD ANONIMA CERRADA","ACT"
"40895","VALPROMED","500  mg","Tableta Recubierta","TABLETA","Caja Envase Folio Tabletas","100","08/04/2018","EN04172","MEDROCK CORPORATION SOCIEDAD ANONIMA CERRADA","ACT"
"50292","VALSAMAX","80 mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tableta Recubierta","100","31/05/2023","EN06159","JOBAL PHARMA","ACT"
"50621","VALSAMAX","80 mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tableta Recubierta","20","31/05/2023","EN06159","JOBAL PHARMA","ACT"
"52893","VALSAMAX","160 mg","Tableta Recubierta","TABLETA","Caja Envase Blíster Tableta Recubierta","20","11/05/2026","EN08590","JOBAL PHARMA","ACT"
"52894","VALSAMAX","160 mg","Tableta Recubierta","TABLETA","Caja Envase Blíster Tableta Recubierta","100","11/05/2026","EN08590","JOBAL PHARMA","ACT"
"39401","VALSAPRESS","80  mg","Tableta Recubierta","TABLETA","Caja Envase Blíster Comprimidos","30","04/02/2023","EN03543","SHERFARMA S.A.C.","ACT"
"42623","VALSAPRESS","80  mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas","30","30/09/2021","EE04316","SHERFARMA S.A.C.","ACT"
"42617","VALSAPRESS","160  mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas","30","30/09/2021","EE04314","SHERFARMA S.A.C.","ACT"
"38715","VALSAPRESS","160  mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas","30","05/02/2023","EN01625","SHERFARMA S.A.C.","ACT"
"49969","VALSAPRIN-160","160 mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas Recubierta","30","28/05/2025","EE08639","DROGUERIA LIPHARMA S.A.C","ACT"
"49067","VALSAPRIN-80","80 mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tableta Recubierta","30","05/02/2025","EE08490","DROGUERIA LIPHARMA S.A.C","ACT"
"50530","VALSAPRIN-D","160 mg + 12.5 mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tableta Recubierta","30","16/08/2025","EE08862","DROGUERIA LIPHARMA S.A.C","ACT"
"51920","VALSARTAN","160 mg","Tableta Recubierta","TABLETA","Caja Envase Blíster Tableta Recubierta","20","27/12/2022","EN05834","PORTUGAL","ACT"
"51921","VALSARTAN","80 mg","Tableta Recubierta","TABLETA","Caja Envase Blíster Tableta Recubierta","20","27/12/2022","EN05833","PORTUGAL","ACT"
"45315","VALSARTAN ","80  mg","Tableta Recubierta","TABLETA","Caja Envase Blíster Tabletas Recubiertas","14","31/01/2022","EE04421","SANOFI - AVENTIS DEL PERU S.A.","ACT"
"45355","VALSARTAN ","160  mg","Tableta Recubierta","TABLETA","Caja Envase Blíster Tabletas Recubiertas","14","27/09/2021","EE04513","SANOFI - AVENTIS DEL PERU S.A.","ACT"
"46800","VALSARTAN","80 mg","Tableta","TABLETA","Caja Envase Blíster Tabletas","500","10/02/2019","EN00164","LABORATORIOS AC FARMA S.A.","ACT"
"38810","VALSARTAN","80  mg","Tableta","TABLETA","Caja Envase Blister Tabletas","30","10/02/2019","EN00164","LABORATORIOS AC FARMA S.A.","ACT"
"38811","VALSARTAN","160  mg","Tableta","TABLETA","Caja Envase Blister Tabletas","30","10/02/2019","EN00159","LABORATORIOS AC FARMA S.A.","ACT"
"38795","VALSARTAN","80  mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas","14","05/11/2020","EN02503","IQ FARMA","ACT"
"38776","VALSARTAN","80  mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas","30","05/11/2020","EN02503","IQ FARMA","ACT"
"37132","VALSARTAN","160  mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas","14","05/11/2020","NG6327","IQ FARMA","ACT"
"34570","VALSARTAN","160  mg","Tableta","TABLETA","Caja Envase Blister Tabletas","100","10/02/2019","EN00159","LABORATORIOS AC FARMA S.A.","ACT"
"34265","VALSARTAN","80  mg","Tableta","TABLETA","Caja Envase Blister Tabletas","100","10/02/2019","EN00164","LABORATORIOS AC FARMA S.A.","ACT"
"25122","VALSARTAN","80  mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas","14","31/01/2022","EG5259","GENFAR","ACT"
"42476","VALSARTAN ","160  mg","Cápsula","CAPSULA","Caja Envase Blister Cápsulas","14","30/09/2021","EE04288","INDAURA","ACT"
"42477","VALSARTAN ","80  mg","Cápsula","CAPSULA","Caja Envase Blister Cápsulas","14","30/09/2021","EE04285","INDAURA","ACT"
"44718","VALSARTAN","160  mg","Tableta Recubierta","TABLETA","Caja Folio Tabletas Recubiertas","14","05/11/2020","EN02095","IQ FARMA","ACT"
"40194","VALSARTAN","160  mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas","14","27/09/2021","EE04513","GENFAR","ACT"
"40195","VALSARTAN","80  mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas","14","31/01/2022","EE04421","GENFAR","ACT"
"47606","VALSARTIL","80 mg","Tableta Recubierta","TABLETA","Caja Envase Blíster Tabletas Recubiertas","30","13/07/2023","EE06162","DROGUERIA INVERSIONES JPS S.A.C.","ACT"
"47607","VALSARTIL","160 mg","Tableta Recubierta","TABLETA","Caja Envase Blíster Tabletas Recubiertas","30","13/07/2023","EE06161","DROGUERIA INVERSIONES JPS S.A.C.","ACT"
"44583","VALSARVITAE","160  mg","Comprimido Recubierto","TABLETA","Caja Envase Blister Comprimidos Recubiertas","28","14/11/2021","EE04486","GALENICUM ","ACT"
"44584","VALSARVITAE","80  mg","Comprimido Recubierto","TABLETA","Caja Envase Blister Comprimidos Recubiertas","28","14/11/2021","EE04482","GALENICUM ","ACT"
"41532","VALSIPREL","160  mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas","30","30/01/2022","EN03414","IQ FARMA","ACT"
"41533","VALSIPREL","320  mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas","30","27/01/2022","EN03419","IQ FARMA","ACT"
"41534","VALSIPREL","80  mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas","30","31/01/2022","EN03345","IQ FARMA","ACT"
"37655","VALSIPREL","160  mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas","30","30/01/2022","N27088","IQ FARMA","ACT"
"38777","VALSIPREL","80  mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas","30","31/01/2022","N27092","IQ FARMA","ACT"
"38778","VALSIPREL","320  mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas","30","27/01/2022","N27087","IQ FARMA","ACT"
"37661","VALSIPREL A","160  mg  +  10  mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas","30","17/08/2022","N27231","IQ FARMA","ACT"
"41535","VALSIPREL A ","80  mg  +  5  mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas","30","10/04/2022","EN05203","IQ FARMA","ACT"
"42195","VALSIPREL A ","160  mg  +  5  mg","Tableta","TABLETA","Caja Envase Folio Tabletas","30","11/04/2022","EN05303","IQ FARMA","ACT"
"49917","VALSIPREL A","160 mg + 5 mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas Recubierta","15","11/04/2022","EN05303","IQ FARMA","ACT"
"43295","VALSIPREL A 160/10","160  mg  +  10  mg ","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas","30","17/08/2022","EN05160","IQ FARMA","ACT"
"37660","VALSIPREL A 80/5","80  mg  +  5  mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas","30","10/04/2022","N27160","IQ FARMA","ACT"
"37657","VALSIPREL HCT 160/12.5","160  mg  +  12.5  mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas","30","31/05/2022","N27192","IQ FARMA","ACT"
"42196","VALSIPREL HCT 160/12.5","160  mg  +  12.5  mg ","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas","30","31/05/2022","EN05056","IQ FARMA","ACT"
"42197","VALSIPREL HCT 160/25","160  mg  +  25  mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas","30","31/05/2022","EN04989","IQ FARMA","ACT"
"37658","VALSIPREL HCT 160/25","160  mg  +  25  mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas","30","31/05/2022","N27190","IQ FARMA","ACT"
"47816","VALSTAL-CR 500","500 mg","Tableta Recubierta de Liberación Prolongada","TABLETA","Caja Envase Blister Tableta Recubierta Liberación Prolongada","100","07/06/2024","EE07445","DROGUERIA LIPHARMA S.A.C","ACT"
"47528","VALTENS","80 mg","Tableta Recubierta","TABLETA","Caja Envase Blíster Tabletas Recubiertas","30","25/07/2023","EE06204","OQ PHARMA","ACT"
"47529","VALTENS","160 mg","Tableta Recubierta","TABLETA","Caja Envase Blíster Tabletas Recubiertas","30","31/07/2023","EE06233","OQ PHARMA","ACT"
"53869","VALTERO 500","500 mg","Tableta Recubierta","TABLETA","Caja Envase Blíster Tableta Recubierta","10","04/08/2022","EE05167","SEVEN PHARMA S.A.C.","ACT"
"51945","VALTREX","500 mg","Tableta Recubierta","TABLETA","Caja Envase Blíster Tableta Recubierta","42","19/03/2022","EE08556","GLAXO OPERATIONS UK LIMITED","ACT"
"51902","VALTREX","500 mg","Tableta Recubierta","TABLETA","Caja Envase Blíster Tableta Recubierta","10","19/03/2022","EE08556","GLAXO OPERATIONS UK LIMITED","ACT"
"11185","VALTREX","500  mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas","10","19/03/2017","E14470","GLAXOSMITHKLINE PERU S.A.","ACT"
"11186","VALTREX","500  mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tabletas","42","19/03/2017","E14470","GLAXOSMITHKLINE PERU S.A.","ACT"
"45356","VALYC","500  mg","Tableta Recubierta","TABLETA","Caja Envase Blíster Tabletas Recubiertas","10","23/10/2020","EE02191","SANOFI - AVENTIS DEL PERU S.A.","ACT"
"45192","VALYC","500  mg","Tableta Recubierta","TABLETA","Caja Envase Blister Tableta Recubierta","10","23/10/2020","EE02191","GENFAR","ACT"
"50663","VANCOLIPH","500 mg","Polvo para Solución Inyectable","INYECTABLE","Caja Vial","1","10/09/2025","EE08947","DROGUERIA LIPHARMA S.A.C","ACT"
"50664","VANCOLIPH","500 mg","Polvo para Solución Inyectable","INYECTABLE","Caja Vial","50","10/09/2025","EE08947","DROGUERIA LIPHARMA S.A.C","ACT"
"45814","VANCOMED 500","500 mg","POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION","INYECTABLE","Caja Vial + Ampolla Solvente x 10 mL","25","29/11/2022","EN05771","MEDIFARMA","ACT"
"48199","VANCOMICINA","500 mg","Polvo para Solución Inyectable","INYECTABLE","Caja Vial","1","31/07/2023","EE06236","PHARMAGEN S.A.C.","ACT"
"50555","VANCOMICINA","500 mg","Polvo para Solución Inyectable","INYECTABLE","Caja Vial","25","23/11/2023","EE06593","ANTIBIOTICOS PERU","ACT"
"50564","VANCOMICINA","1 g","Polvo para Solución Inyectable","INYECTABLE","Caja Vial","25","21/05/2024","EE07358","ANTIBIOTICOS PERU","ACT"
"52036","VANCOMICINA","500 mg","Polvo para Solución Inyectable","INYECTABLE","Caja Vial","10","13/11/2025","EE09140","DISTRIBUIDORA DANY S.A.C.","ACT"
"53716","VANCOMICINA","500 mg","Polvo para Solución Inyectable","INYECTABLE","Caja Vial","50","08/09/2025","EE01800","JPS DISTRIBUCIONES","ACT"
"54215","VANCOMICINA","500 mg","Polvo para Solución Inyectable","INYECTABLE","Caja Vial","1","31/07/2023","EE06236","OQCORP SOCIEDAD ANONIMA CERRADA - OQCORP S.A.C.","ACT"
"38735","VANCOMICINA ","500  mg","Polvo para Solución Inyectable","INYECTABLE","Caja  Vial","10","08/09/2020","EE01800","JPS DISTRIBUCIONES","ACT"
"38429","VANCOMICINA","500  mg","Polvo para Solución Inyectable","INYECTABLE","Caja  Vial","10","20/01/2021","EE02595","VITALIS PERU S.A.C.","ACT"
"42497","VANCOMICINA","500  mg","Polvo para Solución Inyectable","INYECTABLE","Caja Vial","50","09/11/2017","EE00457","DROGUERIA INVERSIONES JPS S.A.C.","ACT"
"43772","VANCOMICINA  ","500  mg ","POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSION","INYECTABLE","Caja Vial","25","31/10/2021","EN04843","MEDIFARMA","ACT"
"40088","VANCOMICINA","500  mg","Polvo para Solución Inyectable","INYECTABLE","Caja  Vial","10","09/11/2017","EE00457","DROGUERIA INVERSIONES JPS S.A.C.","ACT"
"46845","VANCONEX","500 mg","Polvo para Solución Inyectable","INYECTABLE","Caja Vial","1","16/03/2023","EE05806","OQ PHARMA","ACT"
"38582","VANCONOR","500  mg","Polvo para Solución Inyectable","INYECTABLE","Caja  Vial","1","03/06/2020","EE01738","NORDIC","ACT"
"51490","VANCOSAR","500 mg","Polvo para Solución Inyectable","INYECTABLE","Caja Vial ","1","01/08/2023","EE06240","AGRIPINO SARMIENTO","ACT"
"47199","VANFERBIOT ","500 mg","Polvo para Solución Inyectable","INYECTABLE","Caja Vial","1","07/02/2024","EE06982","SAEF PHARMA","ACT"
"46975","VAPORUB","","Ungüento","UNGUENTO","Caja Dispensadora Lata x 12 g","12","02/05/2017","E22732","PROCTER&GAMBLE","ACT"
"46976","VAPORUB","","Ungüento","UNGUENTO","Pote x 50 g","1","02/05/2017","E22732","PROCTER&GAMBLE","ACT"
"46977","VAPORUB","","Ungüento","UNGUENTO","Pote x 100 g","1","02/05/2017","E22732","PROCTER&GAMBLE","ACT"
"53075","VAPORUB","","Ungüento","UNGUENTO","Pote x 50 g","1","02/05/2022","EE08754","PROCTER&GAMBLE","ACT"
"53076","VAPORUB","","Ungüento","UNGUENTO","Pote x 100 g","1","02/05/2022","EE08754","PROCTER&GAMBLE","ACT"
"53077","VAPORUB","","Ungüento","UNGUENTO","Caja Dispensadora Lata x 12 g","12","02/05/2022","EE08754","PROCTER&GAMBLE","ACT"
"32741","VAPORUB","","Ungüento","UNGUENTO","Caja Lata x 12 g","12","02/05/2017","E22732","TEVA PERU S.A.","ACT"
"30053","VAPORUB","","Ungüento","UNGUENTO","Caja Dispensadora Lata x 12 g","1","02/05/2017","E22732","TEVA PERU S.A.","ACT"
"30054","VAPORUB","","Ungüento","UNGUENTO","Pote x 50 g","1","02/05/2017","E22732","TEVA PERU S.A.","ACT"
"30055","VAPORUB","","Ungüento","UNGUENTO","Pote x 100 g","1","02/05/2017","E22732","TEVA PERU S.A.","ACT"
"29225","VAQTA","25 U/0.5 mL","Suspensión Inyectable","INYECTABLE","Caja  Vial","1","08/05/2017","BE00863","MERCK SHARP & DOHME PERU S.R.L.","ACT"
"29226","VAQTA","25 U/0.5 mL","Suspensión Inyectable","INYECTABLE","Caja  Vial","2","08/05/2017","BE00863","MERCK SHARP & DOHME PERU S.R.L.","ACT"
"29227","VAQTA","25 U/0.5 mL","Suspensión Inyectable","INYECTABLE","Caja  Vial","10","08/05/2017","BE00863","MERCK SHARP & DOHME PERU S.R.L.","ACT"
"29228","VAQTA","50 U/mL","Suspensión Inyectable","INYECTABLE","Caja  Vial","1","08/05/2017","BE00862","MERCK SHARP & DOHME PERU S.R.L.","ACT"
"29229","VAQTA","50 U/mL","Suspensión Inyectable","INYECTABLE","Caja  Vial","2","08/05/2017","BE00862","MERCK SHARP & DOHME PERU S.R.L.","ACT"
"29230","VAQTA","50 U/mL","Suspensión Inyectable","INYECTABLE","Caja  Vial","10","08/05/2017","BE00862","MERCK SHARP & DOHME PERU S.R.L.","ACT"
"49119","VAQTA®","25 U/ 0.5 mL","Suspensión Inyectable","INYECTABLE","Caja Jeringa prellenada x 0.5 mL + accesorio","1","08/05/2022","BE00863","MERCK SHARP & DOHME PERU S.R.L.","ACT"
"38890","VARGATEF","100  mg","Cápsula Blanda","CAPSULA","Caja Envase Blister Cápsulas","60","02/03/2021","EE02701","BOEHRINGER","ACT"
"38891","VARGATEF","150  mg","Cápsula Blanda","CAPSULA","Caja Envase Blister Cápsulas","60","28/02/2021","EE02687","BOEHRINGER","ACT"
"38892","VARGATEF","100  mg","Cápsula Blanda","CAPSULA","Caja Envase Blister Cápsulas","120","02/03/2021","EE02701","BOEHRINGER","ACT"
